CountryCode,subset,question_code,question_label,answer,percentage,CountryCode_encoded,subset_Bisexual women,subset_Gay,subset_Lesbian,subset_Transgender,question_code_encoded,question_label_encoded,answer_encoded,_record_id
Bulgaria,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,60,3,False,False,False,True,19,5,54,16484
Bulgaria,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,32,3,False,False,False,True,19,5,26,16485
Bulgaria,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,3,3,False,False,False,True,19,5,25,16486
Bulgaria,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,1,3,False,False,False,True,19,5,53,16487
Bulgaria,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,4,3,False,False,False,True,19,5,23,16488
Cyprus,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,71,5,False,False,True,False,19,5,54,16489
Cyprus,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,22,5,False,False,True,False,19,5,26,16490
Cyprus,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,2,5,False,False,True,False,19,5,25,16491
Cyprus,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,0,5,False,False,True,False,19,5,53,16492
Cyprus,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,5,5,False,False,True,False,19,5,23,16493
Cyprus,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,60,5,False,True,False,False,19,5,54,16494
Cyprus,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,24,5,False,True,False,False,19,5,26,16495
Cyprus,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,9,5,False,True,False,False,19,5,25,16496
Cyprus,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,2,5,False,True,False,False,19,5,53,16497
Cyprus,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,5,5,False,True,False,False,19,5,23,16498
Cyprus,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,:,5,True,False,False,False,19,5,54,16499
Cyprus,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,:,5,True,False,False,False,19,5,26,16500
Cyprus,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,:,5,True,False,False,False,19,5,25,16501
Cyprus,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,:,5,True,False,False,False,19,5,53,16502
Cyprus,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,:,5,True,False,False,False,19,5,23,16503
Cyprus,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,:,5,False,False,False,False,19,5,54,16504
Cyprus,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,:,5,False,False,False,False,19,5,26,16505
Cyprus,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,:,5,False,False,False,False,19,5,25,16506
Cyprus,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,:,5,False,False,False,False,19,5,53,16507
Cyprus,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,:,5,False,False,False,False,19,5,23,16508
Cyprus,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,60,5,False,False,False,True,19,5,54,16509
Cyprus,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,24,5,False,False,False,True,19,5,26,16510
Cyprus,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,12,5,False,False,False,True,19,5,25,16511
Cyprus,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,0,5,False,False,False,True,19,5,53,16512
Cyprus,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,4,5,False,False,False,True,19,5,23,16513
Czech Republic,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,16,6,False,False,True,False,19,5,54,16514
Czech Republic,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,43,6,False,False,True,False,19,5,26,16515
Czech Republic,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,32,6,False,False,True,False,19,5,25,16516
Czech Republic,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,4,6,False,False,True,False,19,5,53,16517
Czech Republic,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,5,6,False,False,True,False,19,5,23,16518
Czech Republic,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,12,6,False,True,False,False,19,5,54,16519
Czech Republic,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,32,6,False,True,False,False,19,5,26,16520
Czech Republic,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,45,6,False,True,False,False,19,5,25,16521
Czech Republic,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,7,6,False,True,False,False,19,5,53,16522
Czech Republic,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,4,6,False,True,False,False,19,5,23,16523
Czech Republic,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,18,6,True,False,False,False,19,5,54,16524
Czech Republic,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,40,6,True,False,False,False,19,5,26,16525
Czech Republic,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,31,6,True,False,False,False,19,5,25,16526
Czech Republic,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,1,6,True,False,False,False,19,5,53,16527
Czech Republic,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,9,6,True,False,False,False,19,5,23,16528
Czech Republic,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,12,6,False,False,False,False,19,5,54,16529
Czech Republic,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,35,6,False,False,False,False,19,5,26,16530
Czech Republic,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,38,6,False,False,False,False,19,5,25,16531
Czech Republic,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,10,6,False,False,False,False,19,5,53,16532
Czech Republic,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,4,6,False,False,False,False,19,5,23,16533
Czech Republic,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,18,6,False,False,False,True,19,5,54,16534
Czech Republic,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,37,6,False,False,False,True,19,5,26,16535
Czech Republic,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,31,6,False,False,False,True,19,5,25,16536
Czech Republic,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,9,6,False,False,False,True,19,5,53,16537
Czech Republic,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,5,6,False,False,False,True,19,5,23,16538
Germany,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,27,11,False,False,True,False,19,5,54,16539
Germany,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,51,11,False,False,True,False,19,5,26,16540
Germany,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,19,11,False,False,True,False,19,5,25,16541
Germany,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,1,11,False,False,True,False,19,5,53,16542
Germany,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,3,11,False,False,True,False,19,5,23,16543
Germany,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,21,11,False,True,False,False,19,5,54,16544
Germany,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,45,11,False,True,False,False,19,5,26,16545
Germany,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,30,11,False,True,False,False,19,5,25,16546
Germany,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,2,11,False,True,False,False,19,5,53,16547
Germany,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,2,11,False,True,False,False,19,5,23,16548
Germany,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,27,11,True,False,False,False,19,5,54,16549
Germany,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,50,11,True,False,False,False,19,5,26,16550
Germany,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,18,11,True,False,False,False,19,5,25,16551
Germany,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,1,11,True,False,False,False,19,5,53,16552
Germany,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,4,11,True,False,False,False,19,5,23,16553
Germany,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,19,11,False,False,False,False,19,5,54,16554
Germany,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,41,11,False,False,False,False,19,5,26,16555
Germany,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,31,11,False,False,False,False,19,5,25,16556
Germany,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,6,11,False,False,False,False,19,5,53,16557
Germany,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,3,11,False,False,False,False,19,5,23,16558
Germany,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,30,11,False,False,False,True,19,5,54,16559
Germany,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,42,11,False,False,False,True,19,5,26,16560
Germany,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,21,11,False,False,False,True,19,5,25,16561
Germany,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,3,11,False,False,False,True,19,5,53,16562
Germany,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,4,11,False,False,False,True,19,5,23,16563
Denmark,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,10,7,False,False,True,False,19,5,54,16564
Denmark,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,38,7,False,False,True,False,19,5,26,16565
Denmark,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,42,7,False,False,True,False,19,5,25,16566
Denmark,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,3,7,False,False,True,False,19,5,53,16567
Denmark,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,6,7,False,False,True,False,19,5,23,16568
Denmark,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,8,7,False,True,False,False,19,5,54,16569
Denmark,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,29,7,False,True,False,False,19,5,26,16570
Denmark,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,51,7,False,True,False,False,19,5,25,16571
Denmark,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,8,7,False,True,False,False,19,5,53,16572
Denmark,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,3,7,False,True,False,False,19,5,23,16573
Denmark,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,11,7,True,False,False,False,19,5,54,16574
Denmark,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,43,7,True,False,False,False,19,5,26,16575
Denmark,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,39,7,True,False,False,False,19,5,25,16576
Denmark,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,1,7,True,False,False,False,19,5,53,16577
Denmark,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,7,7,True,False,False,False,19,5,23,16578
Denmark,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,6,7,False,False,False,False,19,5,54,16579
Denmark,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,31,7,False,False,False,False,19,5,26,16580
Denmark,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,53,7,False,False,False,False,19,5,25,16581
Denmark,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,8,7,False,False,False,False,19,5,53,16582
Denmark,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,2,7,False,False,False,False,19,5,23,16583
Denmark,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,15,7,False,False,False,True,19,5,54,16584
Denmark,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,29,7,False,False,False,True,19,5,26,16585
Denmark,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,39,7,False,False,False,True,19,5,25,16586
Denmark,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,6,7,False,False,False,True,19,5,53,16587
Denmark,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,11,7,False,False,False,True,19,5,23,16588
Estonia,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,23,8,False,False,True,False,19,5,54,16589
Estonia,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,51,8,False,False,True,False,19,5,26,16590
Estonia,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,14,8,False,False,True,False,19,5,25,16591
Estonia,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,2,8,False,False,True,False,19,5,53,16592
Estonia,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,10,8,False,False,True,False,19,5,23,16593
Estonia,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,34,8,False,True,False,False,19,5,54,16594
Estonia,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,34,8,False,True,False,False,19,5,26,16595
Estonia,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,24,8,False,True,False,False,19,5,25,16596
Estonia,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,4,8,False,True,False,False,19,5,53,16597
Estonia,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,4,8,False,True,False,False,19,5,23,16598
Estonia,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,39,8,True,False,False,False,19,5,54,16599
Estonia,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,33,8,True,False,False,False,19,5,26,16600
Estonia,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,18,8,True,False,False,False,19,5,25,16601
Estonia,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,2,8,True,False,False,False,19,5,53,16602
Estonia,Bisexual women,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,8,8,True,False,False,False,19,5,23,16603
Estonia,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,40,8,False,False,False,False,19,5,54,16604
Estonia,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,40,8,False,False,False,False,19,5,26,16605
Estonia,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,20,8,False,False,False,False,19,5,25,16606
Estonia,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,0,8,False,False,False,False,19,5,53,16607
Estonia,Bisexual men,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,0,8,False,False,False,False,19,5,23,16608
Estonia,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,54,8,False,False,False,True,19,5,54,16609
Estonia,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,29,8,False,False,False,True,19,5,26,16610
Estonia,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,17,8,False,False,False,True,19,5,25,16611
Estonia,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,0,8,False,False,False,True,19,5,53,16612
Estonia,Transgender,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,0,8,False,False,False,True,19,5,23,16613
Greece,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,59,12,False,False,True,False,19,5,54,16614
Greece,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly widespread,30,12,False,False,True,False,19,5,26,16615
Greece,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Fairly rare,8,12,False,False,True,False,19,5,25,16616
Greece,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very rare,1,12,False,False,True,False,19,5,53,16617
Greece,Lesbian,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Don`t know,3,12,False,False,True,False,19,5,23,16618
Greece,Gay,c1_c,"For each of the following types of discrimination, could you please specify whether, in your opinion, it is very rare, fairly rare, fairly widespread or very widespread in the country where you live?",Very widespread,49,12,False,True,False,False,19,5,54,16619
